player_id,player_name_block,team_name_block,start_year_block,end_year_block,pitches,catcher_blocking_runs,blocks_above_average,n_pbwp,x_pbwp,blocks_above_average_per_game,freq_pbwp_easy,freq_pbwp_medium,freq_pbwp_tough,diff_pbwp_easy,diff_pbwp_medium,diff_pbwp_tough,blocking_rank,player_name_throw,team_name_throw,start_year_throw,end_year_throw,sb_attempts,catcher_stealing_runs,caught_stealing_above_average,n_cs,rate_cs,est_cs_pct,cs_aa_per_throw,seasonal_runner_speed,runner_distance_from_second,pop_time,exchange_time,arm_strength,n_xcs_with_flight_over_xcs,n_xcs_with_exchange_over_xcs,n_xcs_with_accuracy_over_xcs,n_xcs_with_ground_other_over_xcs,n_xcs_with_onfly_other_over_xcs,n_xcs_with_untracked_other_over_xcs,defensive_rank,overall_defensive_rank
642136,"Thaiss, Matt",LAA,2024,,1501,1,4,11,14.90173482318978,0.1039769439890682,0.9493670886075956,0.0359760159893404,0.0146568954030646,1.5379124031909124,1.867076962873459,0.4967454571254126,16.0,"Thaiss, Matt",LAA,2024,2024,20,-1.5856623100282246,-2.4394804769664997,3,0.15,0.2719740238483249,-0.1219740238483249,28.705,57.78019981072763,2.0572,0.768733333,81.720361333,0.9468723301648008,-2.5800439915021527,-0.8284313226227604,-0.0228784873647061,0.0450009943583192,0.0,26.833333333333332,21.416666666666664
608348,"Kelly, Carson",TEX,2024,,3236,1,4,31,34.71226065433275,0.0458870291017644,0.933559950556242,0.053770086526576,0.0126699629171817,-0.2965539977705848,2.996060268246025,1.0127543838573,20.333333333333332,"Kelly, Carson",TEX,2024,2024,52,2.4340993219947373,3.7447681876842114,16,0.3076923076923076,0.2356775348522267,0.0720147728400809,28.498076923,56.82994389699614,1.967808511,0.649191489,78.665687447,-0.9047908082233834,1.0991525230590269,1.3940973686470597,0.7869950561226873,1.3693140480788215,0.0,22.666666666666668,21.5
672386,"Kirk, Alejandro",TOR,2024,,3168,1,3,21,24.426314112237492,0.0432615418211808,0.9592803030303028,0.0328282828282828,0.0078914141414141,3.7658113348031823,1.1308973691470618,-1.470394591712725,23.166666666666668,"Kirk, Alejandro",TOR,2024,2024,60,4.309456804266473,6.629933545025343,20,0.3333333333333333,0.2228344409162442,0.110498892417089,28.318333333,56.188818273762735,1.99456,0.63836,76.9744468,-2.710862288287846,1.8744343207641267,2.679934612526872,2.1964702788222947,1.6832609322399668,0.9066956889599288,21.5,22.333333333333336
681351,"O'Hoppe, Logan",LAA,2024,,4954,1,2,55,57.060571588984175,0.0166376389905864,0.9378280177634232,0.0460234154218813,0.0161485668146952,4.332864865053482,3.2731253570458216,-5.545418633115176,27.5,"O'Hoppe, Logan",LAA,2024,2024,71,-0.2615240542802078,-0.4023446988926273,15,0.2112676056338028,0.2169344323787694,-0.0056668267449665,28.645070423,56.98192732791544,2.026210526,0.719122807,79.722753684,0.9245418709764016,-3.2802222982099,0.8697284213988822,0.1468955957616268,0.9367117111803632,0.0,20.666666666666668,24.083333333333336
643376,"Jansen, Danny",BOS,2024,,2977,4,15,14,28.590624694988243,0.1960446717499256,0.9509573396036276,0.0362781323480013,0.0127645280483708,3.767335274020551,3.453672731202362,7.369616689765308,1.3333333333333333,"Jansen, Danny",BOS,2024,2024,46,-2.8205903153701284,-4.339369715954043,3,0.0652173913043478,0.1595515155642183,-0.0943341242598705,28.439130435,55.035580569698105,1.983527778,0.643972222,76.687594444,-2.186639043149065,0.5460150884078205,-1.5155063518171077,-0.1788062308225258,-1.0044331785731666,0.0,47.833333333333336,24.583333333333336
595978,"Hedges, Austin",CLE,2024,,1685,1,4,9,13.471858147688213,0.1061568699747944,0.9543026706231452,0.0385756676557863,0.0071216617210682,-0.1775610501200183,2.547312156432361,2.102107041375876,15.666666666666666,"Hedges, Austin",CLE,2024,2024,23,1.0326715498396395,1.5887254612917534,6,0.2608695652173913,0.1917945451612281,0.0690750200561632,28.634782609,55.937006511070535,1.945705882,0.628823529,78.804404118,-0.172515226927899,0.2750116872869048,-0.46839392320506,-0.8422791410190937,3.026386447001479,-0.2294843818445774,33.75,24.708333333333332
666163,"Rortvedt, Ben",TB,2024,,3129,1,4,18,22.019591979799547,0.0513850045356289,0.960370725471396,0.033237456056248,0.0063918184723553,2.577075688728662,4.930807412658509,-3.488291121587599,19.0,"Rortvedt, Ben",TB,2024,2024,51,-1.252087192883091,-1.9262879890509093,8,0.1568627450980391,0.1946330978245276,-0.0377703527264884,28.478431373,55.96990010085091,1.938365854,0.694560976,82.928916098,2.605400599378074,-1.5913086552672178,-0.5013061480762145,-0.4437506110453307,-1.8866075092950128,-0.1087156647452094,33.0,26.0
624431,"Trevino, Jose",NYY,2024,,2862,2,7,19,26.32696962276661,0.1024034887877934,0.9461914744933612,0.0426275331935709,0.0111809923130677,-0.6704592660856944,3.6906265911898095,4.306802297662504,9.666666666666666,"Trevino, Jose",NYY,2024,2024,43,-2.764828262304889,-4.253581942007521,6,0.1395348837209302,0.2384553940001749,-0.0989205102792446,28.213953488,56.3294105861908,2.067702703,0.645432432,72.900324054,-5.273791657430911,1.2171824970596885,-0.8173908680189447,-0.0069146062285933,0.7309857858432328,-0.1036530932319945,42.5,26.083333333333332
642020,"Robinson, Chuckie",CWS,2024,,982,0,1,8,9.128896395651228,0.045983559904326,0.9480651731160896,0.0407331975560081,0.0112016293279022,1.2163040863090449,1.5229067949106871,-1.6103144855685287,32.333333333333336,"Robinson, Chuckie",CWS,2024,2024,19,-1.1519531445435676,-1.772235606990104,4,0.2105263157894736,0.3038018740521107,-0.093275558262637,28.284210526,58.86976141579247,2.023133333,0.772866667,81.795124,0.8671144929839361,-2.8687732744706533,1.0860299137898142,-0.0108657014274362,-0.8457410378657644,0.0,20.0,26.166666666666668
669224,"Wells, Austin",NYY,2024,,3860,1,5,29,33.86712897213128,0.0504365696593913,0.953108808290155,0.0354922279792746,0.0113989637305699,3.416382503123303,3.961702960478053,-2.510956491470087,17.833333333333332,"Wells, Austin",NYY,2024,2024,54,-0.0765102186057208,-0.1177080286241859,11,0.2037037037037037,0.2058834820115589,-0.0021797783078552,28.527777778,56.76361662169384,1.994181818,0.661727273,77.934993182,-1.1995179385150458,-0.3978184552693443,-1.8686879704060224,1.4952967918998468,1.85301954366638,0.0,36.666666666666664,27.25
518595,"d'Arnaud, Travis",ATL,2024,,3044,1,3,20,22.966183717046786,0.0389774470045574,0.9546649145860704,0.0394218134034165,0.0059132720105124,1.885996513639104,1.421551924446994,-0.3413647210392896,24.166666666666668,"d'Arnaud, Travis",ATL,2024,2024,40,0.4340755150767689,0.6678084847334906,9,0.2249999999999999,0.2083047878816627,0.0166952121183372,28.27,55.57812658576099,1.977029412,0.667705882,79.141834412,0.0837969697628031,0.4652958532161989,-1.1773198423227194,2.160982848580699,-0.8649473445034912,0.0,31.166666666666668,27.666666666666668
641680,"Heim, Jonah",TEX,2024,,4413,1,2,35,37.31225835956624,0.0209586073833333,0.9555857693179242,0.0342170858826195,0.0101971447994561,6.006757359564653,-1.6310289431477776,-2.0634700568506257,26.833333333333332,"Heim, Jonah",TEX,2024,2024,73,-4.486152805738605,-6.901773547290162,9,0.1232876712328767,0.2178325143464405,-0.0945448431135638,28.619178082,56.54703111446333,1.976920635,0.69315873,81.106527619,2.139125739084262,-4.271211788634168,2.5345893494505365,1.0701666362729216,-8.374443483463715,0.0,31.0,28.916666666666664
671056,"Herrera, Iván",STL,2024,,2138,1,4,16,19.583770434300835,0.0670490258989872,0.9457436856875582,0.0439663236669785,0.010289990645463,1.7456151846995904,4.31438523711681,-2.4762299875155307,17.333333333333332,"Herrera, Iván",STL,2024,2024,32,-2.264360107069905,-3.4836309339537,2,0.0625,0.1713634666860531,-0.1088634666860531,28.5125,56.12512672582864,1.992192308,0.681653846,77.969196154,-0.7397363625801987,-0.8095329418106625,-0.9098508872683524,0.1223607805173134,-0.9798342810091802,-0.1670372418026194,41.666666666666664,29.5
571912,"Maile, Luke",CIN,2024,,1644,1,2,11,13.249008908641636,0.054720411402473,0.9568126520681266,0.0334549878345498,0.0097323600973236,0.0361071054725446,0.9295421150723748,1.2833596880967253,22.833333333333332,"Maile, Luke",CIN,2024,2024,30,-0.5186810824613709,-0.7979708960944167,7,0.2333333333333333,0.2599323632031471,-0.0265990298698138,28.723333333,58.16532097541496,1.966,0.642777778,78.945483333,-0.4005902893534897,1.152382664618082,-1.280135904819616,-0.486195638190471,0.2165682716510781,0.0,36.5,29.666666666666664
542194,"Bethancourt, Christian",CHC,2024,,1857,0,-2,15,13.48209879711218,-0.0326957717369481,0.9606892837910612,0.0323101777059773,0.0070005385029617,1.3358999778926128,-0.94076479383027,-1.9130363869501648,45.5,"Bethancourt, Christian",CHC,2024,2024,29,2.8768773262882483,4.425965117366536,10,0.3448275862068965,0.1922080994011539,0.1526194868057426,28.872413793,57.048212711839504,1.921461538,0.704653846,85.333791923,3.765708317077596,-1.3044998928541922,1.5415219823441595,0.529883372469997,-0.1066486616710239,0.0,14.333333333333334,29.916666666666668
686780,"Pagés, Pedro",STL,2024,,2041,1,3,18,20.939227534209436,0.0576036753397243,0.9456148946594812,0.0431161195492405,0.0112689857912787,1.3817971054269127,0.1271807004278797,1.4302497283546398,20.5,"Pagés, Pedro",STL,2024,2024,41,-2.1309205240805937,-3.278339267816298,7,0.1707317073170731,0.250691201654056,-0.0799594943369828,28.82195122,57.90494085028724,1.924424242,0.667333333,82.216810303,2.156713316744945,-0.4315086060860967,-3.039509213241903,0.7933228267020271,-2.7573575919352704,0.0,40.166666666666664,30.333333333333332
518735,"Grandal, Yasmani",PIT,2024,,2411,1,3,12,14.55920772213872,0.042458858932206,0.973040232268768,0.0211530485275819,0.0058067192036499,0.649581696724219,2.2342157723760603,-0.3245897469615612,23.5,"Grandal, Yasmani",PIT,2024,2024,48,-6.469267744637742,-9.952719607134988,3,0.0625,0.2698483251486455,-0.2073483251486455,28.29375,56.94604997707136,2.167636364,0.776363636,73.4047,-5.4285000905739205,-4.717317271490334,-0.3440594328667029,1.0171056687877849,-0.3773495728859697,-0.1025989081058437,37.166666666666664,30.333333333333332
621512,"Nido, Tomás",CHC,2024,,1492,1,2,8,10.385024710244137,0.0639416812397889,0.9678284182305628,0.0261394101876676,0.0060321715817694,1.7747325983652291,0.4736179813162006,0.1366741305627029,22.166666666666668,"Nido, Tomás",CHC,2024,2024,29,2.1835812501417244,3.3593557694488068,8,0.2758620689655173,0.1600222148465928,0.1158398541189243,28.606896552,55.12609261186126,1.930583333,0.559166667,74.931850417,-1.9889110600186444,4.189275347149847,-0.4055159784048137,-0.5014980081940259,2.066005468916444,0.0,39.333333333333336,30.75
666310,"Naylor, Bo",CLE,2024,,3858,1,3,35,38.25617940619793,0.0337602841492792,0.9440124416796268,0.0422498703991705,0.0137376879212026,-1.886346503967532,3.612619991490417,1.5299059186750987,24.5,"Naylor, Bo",CLE,2024,2024,52,-0.8043588137890145,-1.2374750981369451,9,0.173076923076923,0.1968745211180181,-0.0237975980410951,28.430769231,56.098034056234,1.962702703,0.643513514,78.189635946,-1.2595987468766814,0.9469399511572684,-0.3652024243992146,1.1295779101136405,-1.5440385715808636,-0.1451532165510941,38.5,31.5
672515,"Moreno, Gabriel",AZ,2024,,3147,0,2,26,27.513102293321875,0.0192323138649111,0.9567842389577376,0.0340006355258976,0.0092151255163648,1.728470341777938,4.977072444622737,-5.192440493078797,34.166666666666664,"Moreno, Gabriel",AZ,2024,2024,29,1.7889607594653365,2.7522473222543637,7,0.2413793103448276,0.1464742302670909,0.0949050800777367,28.603448276,55.29991869603023,1.885826087,0.603782609,80.99971,0.8168988720464659,1.6316493251253807,1.7558590733385422,-0.3105939689214425,-1.1415659793345818,0.0,30.666666666666668,32.416666666666664
605131,"Barnes, Austin",LAD,2024,,1557,1,5,10,15.03507456630287,0.1293532322749614,0.9473346178548488,0.039820166987797,0.0128452151573538,2.8163591881580667,1.567505907902995,0.6512094702418098,13.166666666666666,"Barnes, Austin",LAD,2024,2024,32,-2.798790829561118,-4.305832045478643,2,0.0625,0.1970572514212075,-0.1345572514212075,28.4625,56.28589759216744,1.99844,0.57428,73.2553556,-3.844234870240319,2.837139317347181,-1.881662894530212,-0.0458378830471656,-1.293397748635255,-0.0778379663728728,53.833333333333336,33.5
663728,"Raleigh, Cal",SEA,2024,,3972,0,-1,32,30.980010105134813,-0.0102718015595689,0.9612286002014097,0.0319738167170191,0.0067975830815709,0.3510453708538411,-1.217261764345226,-0.153773501373808,40.0,"Raleigh, Cal",SEA,2024,2024,79,1.647684326736644,2.534898964210221,20,0.2531645569620252,0.2210772283011364,0.0320873286608888,28.361538462,56.08001885223607,1.950454545,0.662560606,81.802029091,3.842170148689634,0.247070605460351,-1.1821220304902291,0.5983396733443546,-0.9705594327938905,0.0,27.5,33.75
672275,"Bailey, Patrick",SF,2024,,4131,0,-1,32,31.147321716845063,-0.0082563861840226,0.9564270152505452,0.0360687484870492,0.0075042362624061,-1.9370830284561689,3.574533095863888,-2.490128350562662,39.0,"Bailey, Patrick",SF,2024,2024,64,5.747591110686951,8.842447862595309,19,0.2968749999999999,0.1587117521469482,0.1381632478530516,28.342857143,54.67592894211703,1.844685185,0.582888889,81.480853889,2.6872075880730244,6.502680612202585,0.2833017942859959,-0.3905731055342276,-0.2401690264320668,0.0,28.833333333333332,33.916666666666664
663886,"Stephenson, Tyler",CIN,2024,,4355,0,-1,36,34.936275494213284,-0.0097701447144592,0.958897818599311,0.0314580941446613,0.0096440872560275,6.7091309268764165,-3.926597871998011,-3.84625756066516,39.666666666666664,"Stephenson, Tyler",CIN,2024,2024,76,-1.594404338866009,-2.4529297521015523,12,0.1578947368421052,0.1901701283171256,-0.0322753914750204,28.723684211,56.50676554870646,2.017433333,0.694933333,78.796480167,-0.5749918242504328,-3.467257438638201,1.2945028204913165,0.6284543442300145,-0.3336376539342487,0.0,28.333333333333332,34.0
596117,"Stubbs, Garrett",PHI,2024,,1876,0,-1,16,15.46926639011276,-0.0113162816607088,0.955756929637528,0.035181236673774,0.0090618336886993,1.315742344459902,-2.553354240515145,0.7068782861679936,40.333333333333336,"Stubbs, Garrett",PHI,2024,2024,28,1.915788702358972,2.947367234398418,7,0.25,0.1447368844857708,0.1052631155142291,28.478571429,54.53423665057587,1.878772727,0.622272727,81.112582273,1.1050506270347995,0.6704662684401781,2.313942976712388,-0.2001390256105488,-0.9419536121783992,0.0,27.75,34.04166666666667
543877,"Vázquez, Christian",MIN,2024,,3081,1,3,20,23.093481988170574,0.0401620511284716,0.9584550470626424,0.0353781239857188,0.006166828951639,1.693534531496419,0.7613797023070726,0.6385677543670435,23.833333333333332,"Vázquez, Christian",MIN,2024,2024,38,-1.6809883826563334,-2.586135973317436,6,0.1578947368421052,0.2259509466662483,-0.068056209824143,28.639473684,57.60759420912111,1.9562,0.60332,76.8015112,-2.0919980167566044,0.4906639814741065,0.1406041230094974,-0.2901360749126757,-0.6473328042549832,-0.1879371818767772,44.833333333333336,34.333333333333336
668832,"McCann, Kyle",OAK,2024,,1522,0,0,12,11.567520235583803,-0.0113660910490459,0.961892247043364,0.0302233902759526,0.0078843626806833,-0.6376369315723678,-0.1328081091007378,0.3379652762569077,38.5,"McCann, Kyle",OAK,2024,2024,26,-0.6825308047578668,-1.0500473919351796,4,0.1538461538461538,0.1942325919975069,-0.040386438151353,28.265384615,56.01027450625793,2.050235294,0.691470588,76.385942941,-1.144037901372561,-1.1767125534607883,-0.0021161541902098,1.6215711673943671,-0.3487519503059875,0.0,31.166666666666668,34.833333333333336
521692,"Perez, Salvador",KC,2024,,3458,0,-1,33,31.535972025299134,-0.01693496789706,0.94679005205321,0.0433776749566222,0.0098322729901677,-1.8381975632137035,-0.5539670213225995,0.9281366098354574,41.333333333333336,"Perez, Salvador",KC,2024,2024,28,0.4243544696313773,0.6528530302021189,8,0.2857142857142857,0.26239810606421,0.0233161796500756,28.617857143,57.9263987242686,2.0135,0.614318182,76.150935,-1.86834857276983,1.2258172603107853,1.057998305387999,0.4308917798662199,-0.7923860124076518,0.5988802698145969,29.166666666666668,35.25
660688,"Ruiz, Keibert",WSH,2024,,4271,0,-1,40,38.99553960242877,-0.0094072619767855,0.9512994614844296,0.0379302271130882,0.0107703114024818,5.299272710451833,-2.141637896613928,-4.162095211409183,39.333333333333336,"Ruiz, Keibert",WSH,2024,2024,73,-3.77719534958833,-5.811069768597431,9,0.1232876712328766,0.2028913666931155,-0.0796036954602387,28.715068493,57.18873473783954,2.073142857,0.694214286,75.780862679,-4.350136506173391,-4.382467395516876,1.647856855927376,0.1404487539123161,1.1763376864454935,-0.0431091631923479,32.5,35.91666666666667
553882,"Narváez, Omar",NYM,2024,,1078,0,1,8,9.21810434776272,0.0451986770969469,0.9499072356215216,0.0417439703153988,0.0083487940630797,1.9344379211622929,-1.0546213579804955,0.3382877845809212,33.0,"Narváez, Omar",NYM,2024,2024,20,-1.793860889099633,-2.7597859832302047,1,0.0499999999999999,0.1879892991615102,-0.1379892991615102,28.37,55.06898195572276,2.040941176,0.656176471,75.532944118,-1.456986927639929,0.0361605761206012,0.1040423954961464,-0.0181806630905557,-1.4248213641164678,0.0,39.166666666666664,36.08333333333333
553869,"Díaz, Elias",SD,2024,,2844,0,-2,34,32.198186591107955,-0.025341960743911,0.9405766526019694,0.0439521800281294,0.0154711673699015,1.236007525144308,-1.6011932093315513,-1.4366277247048354,44.833333333333336,"Díaz, Elias",SD,2024,2024,41,1.6951989789369613,2.6079984291337865,10,0.2439024390243902,0.1802927212406393,0.0636097177837509,28.475609756,55.09435678105736,1.902741935,0.642258065,81.22026,1.1812691852535,-0.4472380655258735,0.7874934545303216,-0.5191083315458564,1.6055821864216944,0.0,28.5,36.66666666666667
592663,"Realmuto, J.T.",PHI,2024,,3604,0,-1,32,30.56109093708164,-0.0159701338836668,0.9550499445061044,0.0338512763596004,0.0110987791342952,-4.21293215250646,1.304237327872219,1.4697857617158605,41.0,"Realmuto, J.T.",PHI,2024,2024,46,2.658811445778159,4.090479147351013,12,0.2608695652173913,0.1719461054923692,0.088923459725022,28.554347826,55.43610627322103,1.843621622,0.604,82.573351351,2.8825100504874324,3.296892340061008,-1.6535330706248728,1.1530518096964577,-1.588441982269012,0.0,34.416666666666664,37.70833333333333
455117,"Maldonado, Martín",CWS,2024,,1839,0,-1,20,18.66343747963272,-0.0290715066964064,0.9461663947797728,0.042958129418162,0.0108754758020663,-0.0202332444409836,-2.950439933090913,1.634110657164606,42.0,"Maldonado, Martín",CWS,2024,2024,24,-2.122017407821718,-3.2646421658795663,1,0.0416666666666666,0.1776934235783153,-0.1360267569116486,28.733333333,56.662098425575984,1.966875,0.68075,82.47125125,0.8903044906111276,-1.5831668625225128,-0.713253217845081,-0.146613797528307,-1.3121911812592892,-0.3997215973355041,36.833333333333336,39.41666666666667
624512,"McGuire, Reese",BOS,2024,,1522,0,-2,13,11.36269234272527,-0.043030424632713,0.9625492772667548,0.0308804204993429,0.0065703022339027,-1.8661469082466384,0.9503716026217618,-0.721532351649852,46.166666666666664,"McGuire, Reese",BOS,2024,2024,19,-0.0379727000450382,-0.058419538530828,5,0.2631578947368421,0.2662326072910962,-0.0030747125542541,28.431578947,56.75837003796008,1.984214286,0.606785714,75.404695714,-1.614785918211618,0.7637006845147383,0.9305495209120592,-2.775557561562892e-17,-0.1378838257460073,0.0,33.0,39.58333333333333
620443,"Torrens, Luis",NYM,2024,,1354,-1,-4,16,12.041411633448876,-0.116945003443165,0.9608567208271788,0.0258493353028065,0.0132939438700147,-1.3749856884968024,-0.8845800447472834,-1.6990226333070522,57.833333333333336,"Torrens, Luis",NYM,2024,2024,20,3.907857236650925,6.0120880563860375,11,0.55,0.249395597180698,0.3006044028193019,28.205,56.41395577164926,1.865882353,0.605411765,81.712844118,1.2153744119270964,1.7977367963032649,2.985433498051332,0.2677752767427919,-0.2542319266384477,0.0,23.0,40.41666666666667
663698,"Bart, Joey",PIT,2024,,2567,-1,-5,21,16.301565089505633,-0.0732128540786032,0.9680560966108296,0.0280483054148811,0.003895597974289,0.8467296007427142,-2.983050357259521,-2.562114153977556,56.166666666666664,"Bart, Joey",PIT,2024,2024,45,-0.8555233635982742,-1.316189790151191,10,0.2222222222222221,0.251470884225582,-0.0292486620033598,28.226666667,55.3633816133183,2.0239,0.709633333,79.499524333,0.3068826939964841,-3.4779063889748403,-0.1550044046721711,0.8756357678469892,0.3223216730594023,0.8118808685929448,24.833333333333332,40.5
596142,"Sánchez, Gary",MIL,2024,,1063,0,-2,10,8.01172571552786,-0.0748174707233167,0.9557855126999064,0.0348071495766698,0.0094073377234242,-0.8144452701958987,-1.185929519492326,0.0121005052160811,49.166666666666664,"Sánchez, Gary",MIL,2024,2024,22,0.0996853192357119,0.153362029593403,5,0.2272727272727272,0.2203017259275725,0.0069710013451546,28.454545455,56.92960066342668,1.96365,0.65335,80.259412,0.4579780803319289,0.7113413610981962,-0.517068657290594,-0.0035460038461435,-0.4953427506999845,0.0,31.833333333333332,40.5
661388,"Contreras, William",MIL,2024,,4456,0,-1,36,35.11792383903878,-0.0079180983928291,0.9591561938958708,0.0327648114901257,0.0080789946140035,-2.016443816925024,3.021438384526466,-1.8870707285626085,38.666666666666664,"Contreras, William",MIL,2024,2024,61,-0.7423564773701419,-1.1420868882617567,11,0.180327868852459,0.1990506047256025,-0.0187227358731435,28.470491803,56.58023529219003,1.962142857,0.630897959,78.489807959,-0.8827036709902558,1.8810711105886089,-3.2855876810562825,0.4890897554726491,0.6560435977235228,0.0,43.0,40.83333333333333
