"player_id","player_name","team_name","start_year","end_year","sb_attempts","catcher_stealing_runs","caught_stealing_above_average","n_cs","rate_cs","est_cs_pct","cs_aa_per_throw","seasonal_runner_speed","runner_distance_from_second","pop_time","exchange_time","arm_strength","n_xcs_with_flight_over_xcs","n_xcs_with_exchange_over_xcs","n_xcs_with_accuracy_over_xcs","n_xcs_with_ground_other_over_xcs","n_xcs_with_onfly_other_over_xcs","n_xcs_with_untracked_other_over_xcs"
663698,"Bart, Joey","PIT",2024,2024,45,-0.8555233635982742,-1.316189790151191,10,0.22222222222222215,0.251470884225582,-0.02924866200335981,"28.226666667",55.3633816133183,"2.0239","0.709633333","79.499524333",0.30688269399648416,-3.4779063889748403,-0.1550044046721711,0.8756357678469892,0.3223216730594023,0.8118808685929448
686676,"Lee, Korey","CWS",2024,2024,54,3.0503743528470015,4.6928836197646175,17,0.31481481481481477,0.22790956259695147,0.0869052522178633,"28.305555556",56.749409247088046,"1.852744186","0.630418605","84.652646047",5.845280822386615,1.6913441952151225,0.8458548151414096,0.284664691206201,-3.97426090418473,0
666310,"Naylor, Bo","CLE",2024,2024,52,-0.8043588137890145,-1.2374750981369453,9,0.17307692307692307,0.19687452111801818,-0.023797598041095103,"28.430769231",56.098034056234,"1.962702703","0.643513514","78.189635946",-1.2595987468766814,0.9469399511572683,-0.3652024243992146,1.1295779101136403,-1.5440385715808636,-0.1451532165510941
641680,"Heim, Jonah","TEX",2024,2024,73,-4.486152805738605,-6.901773547290162,9,0.1232876712328767,0.21783251434644055,-0.09454484311356387,"28.619178082",56.54703111446333,"1.976920635","0.69315873","81.106527619",2.139125739084262,-4.271211788634168,2.5345893494505365,1.0701666362729216,-8.374443483463715,0
571912,"Maile, Luke","CIN",2024,2024,30,-0.5186810824613709,-0.7979708960944167,7,0.2333333333333333,0.25993236320314717,-0.026599029869813894,"28.723333333",58.165320975414964,"1.966","0.642777778","78.945483333",-0.4005902893534897,1.1523826646180821,-1.2801359048196161,-0.486195638190471,0.21656827165107817,0
669257,"Smith, Will","LAD",2024,2024,67,6.405698787987763,9.854921212288867,21,0.3134328358208956,0.16634445951807666,0.14708837630281882,"28.484848485",55.02901432921479,"1.942125","0.623892857","79.618057143",0.529437898323998,4.364453547484398,1.9368001398217143,1.3076769466139546,1.7693771302756915,-0.05282445023089351
656180,"Adams, Riley","WSH",2024,2024,23,-1.0188878874807672,-1.5675198268934878,3,0.13043478260869568,0.19858781856058644,-0.06815303595189076,"27.943478261",55.35396912179475,"2.006388889","0.718166667","81.065938333",0.7814093208885963,-1.4089203224313278,-0.8463872468133894,0.1310294397839063,-0.2246510183212732,0
592200,"Casali, Curt","SF",2024,2024,34,-2.283954537680026,-3.5137762118154243,3,0.08823529411764706,0.19158165328868895,-0.10334635917104186,"28.441176471",56.11934029873606,"2.001","0.597241379","75.52953931",-2.584096099699376,2.5665303547087746,-1.9654380183602114,-0.2661168449455581,-1.2646556035190533,0
673237,"Diaz, Yainer","HOU",2024,2024,79,1.6795954025732844,2.583992927035822,19,0.24050632911392406,0.2077975578856225,0.032708771228301535,"28.192405063",55.782950481450385,"1.963647887","0.730352113","84.389212535",8.040183230233708,-5.884201958944962,4.078159031544179,0.8326280679555573,-4.48277544375266,0
553869,"Díaz, Elias","SD",2024,2024,41,1.6951989789369613,2.6079984291337865,10,0.24390243902439027,0.1802927212406393,0.06360971778375091,"28.475609756",55.094356781057364,"1.902741935","0.642258065","81.22026",1.1812691852535,-0.44723806552587353,0.7874934545303216,-0.5191083315458564,1.6055821864216944,0
663743,"Fortes, Nick","MIA",2024,2024,63,2.1210691580692718,3.263183320106572,15,0.2380952380952381,0.18629867745862586,0.051796560636612275,"28.36984127",55.52927941199036,"1.946615385","0.641096154","79.249615385",-0.4332580529954951,1.9547408975254834,2.2260399968895372,0.3552976085461177,-0.8396371298590718,0
668832,"McCann, Kyle","OAK",2024,2024,26,-0.6825308047578668,-1.0500473919351796,4,0.15384615384615383,0.1942325919975069,-0.04038643815135306,"28.265384615",56.01027450625793,"2.050235294","0.691470588","76.385942941",-1.144037901372561,-1.1767125534607885,-0.0021161541902098846,1.6215711673943671,-0.34875195030598755,0
669221,"Murphy, Sean","ATL",2024,2024,44,-1.2307582151768752,-1.8934741771951926,5,0.11363636363636363,0.15666986766352717,-0.04303350402716348,"28.5",55.235942570863216,"1.937057143","0.6822","82.998493429",2.3594024735882213,-1.1261154726326377,-0.01879014562464032,-0.5641761726375877,-2.4334072689936255,-0.11038759089492316
621512,"Nido, Tomás","CHC",2024,2024,29,2.1835812501417244,3.3593557694488068,8,0.2758620689655173,0.16002221484659285,0.11583985411892438,"28.606896552",55.12609261186126,"1.930583333","0.559166667","74.931850417",-1.9889110600186444,4.189275347149847,-0.4055159784048137,-0.5014980081940259,2.066005468916444,0
663728,"Raleigh, Cal","SEA",2024,2024,79,1.6476843267366441,2.5348989642102215,20,0.2531645569620252,0.22107722830113644,0.03208732866088886,"28.361538462",56.08001885223607,"1.950454545","0.662560606","81.802029091",3.8421701486896334,0.247070605460351,-1.1821220304902293,0.5983396733443546,-0.9705594327938905,0
668670,"Rogers, Jake","DET",2024,2024,38,0.7165259592412266,1.102347629601887,11,0.2894736842105263,0.26046453606310827,0.029009148147418083,"28.115789474",57.18224484780837,"1.933241379","0.594965517","78.028601034",-0.9207108583960425,2.3002791306034545,0.4275143513707728,0.6895979799212728,-2.356245165508571,0.9619121916110005
