"player_id","player_name","team_name","start_year","end_year","pitches","catcher_blocking_runs","blocks_above_average","n_pbwp","x_pbwp","blocks_above_average_per_game","freq_pbwp_easy","freq_pbwp_medium","freq_pbwp_tough","diff_pbwp_easy","diff_pbwp_medium","diff_pbwp_tough"
621512,"Nido, Tomás","CHC",2024,,1492,1,2,8,10.385024710244135,0.06394168123978897,0.9678284182305629,0.026139410187667602,0.0060321715817694375,1.7747325983652293,0.4736179813162006,0.13667413056270297
571912,"Maile, Luke","CIN",2024,,1644,1,2,11,13.249008908641636,0.05472041140247307,0.9568126520681266,0.03345498783454988,0.00973236009732362,0.03610710547254466,0.9295421150723749,1.2833596880967253
641680,"Heim, Jonah","TEX",2024,,4413,1,2,35,37.312258359566236,0.020958607383333355,0.9555857693179242,0.03421708588261955,0.01019714479945615,6.006757359564653,-1.6310289431477776,-2.0634700568506257
672515,"Moreno, Gabriel","AZ",2024,,3147,0,2,26,27.513102293321875,0.019232313864911102,0.9567842389577376,0.03400063552589769,0.009215125516364801,1.7284703417779381,4.977072444622737,-5.192440493078797
681351,"O'Hoppe, Logan","LAA",2024,,4954,1,2,55,57.060571588984175,0.01663763899058643,0.9378280177634231,0.04602341542188135,0.01614856681469521,4.332864865053482,3.2731253570458216,-5.545418633115176
642020,"Robinson, Chuckie","CWS",2024,,982,0,1,8,9.128896395651228,0.04598355990432604,0.9480651731160897,0.04073319755600811,0.011201629327902238,1.2163040863090449,1.5229067949106871,-1.6103144855685287
553882,"Narváez, Omar","NYM",2024,,1078,0,1,8,9.21810434776272,0.04519867709694692,0.9499072356215216,0.041743970315398886,0.00834879406307978,1.9344379211622926,-1.0546213579804957,0.33828778458092124
668832,"McCann, Kyle","OAK",2024,,1522,0,0,12,11.567520235583805,-0.01136609104904593,0.961892247043364,0.030223390275952697,0.007884362680683314,-0.6376369315723678,-0.13280810910073781,0.33796527625690775
661388,"Contreras, William","MIL",2024,,4456,0,-1,36,35.11792383903878,-0.00791809839282913,0.9591561938958707,0.03276481149012571,0.00807899461400359,-2.016443816925024,3.021438384526466,-1.8870707285626085
672275,"Bailey, Patrick","SF",2024,,4131,0,-1,32,31.147321716845063,-0.008256386184022638,0.9564270152505451,0.03606874848704922,0.007504236262406193,-1.9370830284561686,3.574533095863888,-2.490128350562662
660688,"Ruiz, Keibert","WSH",2024,,4271,0,-1,40,38.99553960242877,-0.009407261976785559,0.9512994614844296,0.03793022711308826,0.010770311402481855,5.299272710451833,-2.1416378966139282,-4.1620952114091825
663886,"Stephenson, Tyler","CIN",2024,,4355,0,-1,36,34.936275494213284,-0.009770144714459203,0.958897818599311,0.031458094144661365,0.009644087256027554,6.7091309268764165,-3.926597871998011,-3.84625756066516
663728,"Raleigh, Cal","SEA",2024,,3972,0,-1,32,30.980010105134813,-0.010271801559568907,0.9612286002014095,0.031973816717019106,0.006797583081570999,0.35104537085384113,-1.2172617643452261,-0.15377350137380807
596117,"Stubbs, Garrett","PHI",2024,,1876,0,-1,16,15.469266390112761,-0.011316281660708857,0.9557569296375279,0.03518123667377401,0.009061833688699358,1.315742344459902,-2.553354240515145,0.7068782861679936
592663,"Realmuto, J.T.","PHI",2024,,3604,0,-1,32,30.56109093708164,-0.015970133883666842,0.9550499445061045,0.03385127635960043,0.011098779134295217,-4.21293215250646,1.304237327872219,1.4697857617158603
521692,"Perez, Salvador","KC",2024,,3458,0,-1,33,31.535972025299138,-0.016934967897060064,0.9467900520532099,0.04337767495662229,0.009832272990167725,-1.8381975632137033,-0.5539670213225995,0.9281366098354574
455117,"Maldonado, Martín","CWS",2024,,1839,0,-1,20,18.66343747963272,-0.02907150669640646,0.9461663947797727,0.04295812941816207,0.010875475802066345,-0.020233244440983667,-2.9504399330909132,1.634110657164606
543228,"Gomes, Yan","CHC",2024,,1111,0,-1,13,11.66231619695859,-0.04816143305279569,0.9396939693969392,0.04680468046804681,0.013501350135013501,1.3378771625639303,-3.3207972147087097,0.6452362491033793
571466,"Barnhart, Tucker","AZ",2024,,1023,0,-1,8,6.715038184026069,-0.05024288625509039,0.9648093841642229,0.0303030303030303,0.004887585532746828,-1.0636279736177874,0.6978348421747621,-0.9191686845309102
668800,"Knizner, Andrew","TEX",2024,,1063,0,-1,9,7.596043166119738,-0.05282998434168406,0.9576669802445914,0.0348071495766698,0.007525870178739421,-0.25424268058571453,-0.9442744945528553,-0.20543965874168277
553869,"Díaz, Elias","SD",2024,,2844,0,-2,34,32.198186591107955,-0.025341960743911006,0.9405766526019694,0.043952180028129444,0.015471167369901553,1.2360075251443081,-1.6011932093315513,-1.4366277247048354
542194,"Bethancourt, Christian","CHC",2024,,1857,0,-2,15,13.48209879711218,-0.03269577173694818,0.9606892837910613,0.032310177705977335,0.007000538502961766,1.3358999778926128,-0.94076479383027,-1.9130363869501652
656577,"Jackson, Alex","TB",2024,,1741,0,-2,12,10.42242206492263,-0.03624532877834275,0.9701321079839172,0.024124066628374487,0.005743825387708216,-1.945772622311286,1.4810665360598323,-1.1128718488259204
624512,"McGuire, Reese","BOS",2024,,1522,0,-2,13,11.36269234272527,-0.043030424632713025,0.9625492772667549,0.03088042049934295,0.006570302233902754,-1.8661469082466382,0.9503716026217618,-0.721532351649852
645444,"Herrera, Jose","AZ",2024,,1402,0,-2,12,10.313244426227607,-0.04812426744001153,0.9593437945791721,0.035663338088445115,0.004992867332382306,-0.7949670741929957,-0.7217116119255481,-0.17007688765385945
680779,"Davis, Henry","PIT",2024,,1183,-1,-2,12,9.925544015794879,-0.07014221417430634,0.9551986475063394,0.03550295857988165,0.009298393913778537,-2.3657879536717616,-1.045315423175117,1.3366473926417641
596142,"Sánchez, Gary","MIL",2024,,1063,0,-2,10,8.01172571552786,-0.07481747072331678,0.9557855126999063,0.03480714957666982,0.009407337723424268,-0.8144452701958987,-1.185929519492326,0.012100505216081137
680777,"Jeffers, Ryan","MIN",2024,,2965,-1,-4,30,26.17042968679012,-0.051663680448025495,0.9531197301854974,0.03642495784148396,0.01045531197301855,-0.5112108880067012,3.4070019533335736,-6.725361378536763
656180,"Adams, Riley","WSH",2024,,1551,-1,-4,21,17.394318731952957,-0.09298984572655168,0.9451966473243063,0.043842682140554444,0.010960670535138614,-2.700746043455385,-1.9813728863243905,1.0764376617327338
592200,"Casali, Curt","SF",2024,,1552,-1,-4,18,14.223823425941417,-0.09732413850666476,0.9561855670103092,0.03286082474226805,0.010953608247422676,1.5740106158293612,-4.038926381953599,-1.3112608079343557
620443,"Torrens, Luis","NYM",2024,,1354,-1,-4,16,12.041411633448877,-0.11694500344316501,0.9608567208271789,0.025849335302806507,0.013293943870014775,-1.3749856884968024,-0.8845800447472834,-1.6990226333070522
663698,"Bart, Joey","PIT",2024,,2567,-1,-5,21,16.301565089505633,-0.07321285407860327,0.9680560966108295,0.02804830541488118,0.0038955979742890585,0.8467296007427142,-2.983050357259521,-2.5621141539775554
543510,"McCann, James","BAL",2024,,2297,-1,-5,24,18.631746719619446,-0.09348286078155055,0.9551589029168478,0.036569438397910284,0.008271658685241613,2.156033477117299,-2.7385621653055683,-4.785724592192272
543309,"Higashioka, Kyle","SD",2024,,2841,-2,-7,32,24.780171416553696,-0.10165193359304911,0.955297430482224,0.03414290742696236,0.010559662090813098,-7.593069988029629,-0.14722703009014892,0.520468434673464
686676,"Lee, Korey","CWS",2024,,4331,-2,-8,44,36.04271503048822,-0.07349143356741433,0.9570537981990305,0.03324867236204108,0.009697529438928657,-3.579416131304804,-3.97800301898877,-0.39986581921821474
669134,"Campusano, Luis","SD",2024,,2815,-3,-10,40,29.653051243254023,-0.1470259148383085,0.9435168738898758,0.0436944937833037,0.012788632326820606,-8.341391223150536,-3.5869818401426548,1.5814243065472366
669257,"Smith, Will","LAD",2024,,4282,-3,-12,53,40.72946881382716,-0.11462429879657024,0.946753853339561,0.041335824381130315,0.011910322279308744,-0.4098040806507928,-9.000938311505992,-2.859788794016075
657136,"Wong, Connor","BOS",2024,,3676,-3,-12,38,25.554276448971816,-0.13542680686646558,0.9630032644178459,0.032100108813928184,0.004896626768226332,-7.960529160638426,-1.883812129244943,-2.6013822611448143
682626,"Alvarez, Francisco","NYM",2024,,3149,-5,-19,48,29.031611019790358,-0.24094492194613737,0.9574468085106379,0.03334391870435051,0.009209272785011116,-10.372490749459196,-2.9773259240613164,-5.618572306689166
669127,"Langeliers, Shea","OAK",2024,,4875,-6,-25,60,34.7600322713399,-0.2070971711069547,0.9677948717948729,0.026051282051282064,0.006153846153846158,-13.120566914018886,-7.072493252715924,-5.046907561925303
